url,titulo,autor,autor_url,sinapsis,imagen_url,generos
https://ww3.lectulandia.com/book/una-furiosa-devocion/,Una furiosa devoción,Richard Balls,https://ww3.lectulandia.com/autor/richard-balls/,"Shane MacGowan ha escrito algunos de los temás más bellos y sugerentes de la música de las últimas décadas, pero su vida ha estado lejos de ser un cuento de hadas. Escarbando bajo su imagen salvaje, esta reveladora biografía nos habla de un hombre tímido y acomplejado, un poeta de látigo rápido, inteligencia e intensa espiritualidad. A través de conversaciones con el propio Shane en su casa de Dublín y con la participación de su esposa Victoria Clarke, su padre Maurice y su hermana Siobhan, descubrimos lo que supone crecer en los suburbios de Inglaterra, ser expulsado de la Escuela Westminster, o sus iniciáticos viajes a la casa de campo familiar en Tipperary, origen de la música y las historias que le llevaron a fundar The Pogues. Una vida trepidante y agitada, desde sus comienzos con The Nips hasta las triunfales giras por América, su trágico despido en Japón o el inquebrantable abuso con las drogas. EnUna furiosa devociónShane se nos abre de par en par y nos mira a los ojos.",https://assets.lectulandia.com/b/ab/Richard%20Balls/Una%20furiosa%20devocion%20(1)/big.jpg,Biografía - Crónica - Música
https://ww3.lectulandia.com/book/vasili-grossman-y-el-siglo-sovietico/,Vasili Grossman y el siglo soviético,Alexandra Popoff,https://ww3.lectulandia.com/autor/alexandra-popoff/,"Si la obra maestra de Vasili Grossman,Vida y destino, se hubiera publicado en vida del autor, lo hubiera hecho a la vez queDoctor Zhivagode Pasternak y antes deArchipiélago Gulagde Solzhenitsyn, pero Vida y destino fue secuestrada por el KGB. Cuando se publicó póstumamente, décadas después, fue reconocida como la Guerra y Paz del siglo XX.Vasili Grossman (1905-1964) se formó como ingeniero, pero abandonó su trabajo en los años treinta para dedicarse en exclusiva a la escritura. Tras el estallido de la segunda guerra mundial se convirtió en corresponsal de guerra para el Ejército Rojo, publicando aclamadas crónicas de las batallas de Moscú, Stalingrado, Kursk y Berlín. Su testimonio sobre los campos de exterminio nazis, escrito tras la liberación de Treblinka, se encuentra entre los primeros documentos escritos acerca del Holocausto judío y fue utilizado como prueba en los juicios de Núremberg.Después de la segunda guerra mundial, la fe de Grossman en el Estado soviético se vio socavada por el giro antisemita del régimen de Stalin. Aunque nunca llegó a ser arrestado por las autoridades soviéticas, sus dos obras maestras (Vida y destinoyTodo fluye) fueron censuradas por antisoviéticas, y cuando Grossman falleció en 1964Vida y destinopermanecía inédita y seguiría estándolo hasta que pudo ser publicada en Occidente merced al trabajo de una red de disidentes. La primera edición en la Unión Soviética data de 1988, durante la fase aperturista del gobierno de Mijaíl Gorbachov. La obra alcanzó rápidamente un éxito enorme y pasó a ser aclamada como una de las cumbres literarias del siglo XX.",https://assets.lectulandia.com/b/ab/Alexandra%20Popoff/Vasili%20Grossman%20y%20el%20siglo%20sovietico%20(1)/big.jpg,Biografía - Crónica - Historia - Política
https://ww3.lectulandia.com/book/365-relojes-vida-de-la-baronesa-de-wilson-c-1833-1923/,"365 relojes : vida de la Baronesa de Wilson, (c. 1833-1923)",Pura Fernández,https://ww3.lectulandia.com/autor/pura-fernandez/,"La primera biografía de la autodenominada baronesa de Wilson basada en lo que realmente fue y no en lo que dijo ser¿Cómo se puede perder el rastro histórico de una mujer que se codeó con Lamartine o Gertrudis Gómez de Avellaneda, que fue la agente literaria de Alejandro Dumas para los países de habla hispana, que frecuentó la corte de Isabel II, que fue protegida del presidente mexicano Porfirio Díaz y que vio cómo se publicaron en vida dos biografías sobre sus andanzas?Pura Fernández ha sabido manejarse con destreza en el laberinto de documentos, hechos, dudas y contradicciones que rodean a Emilia Serrano García, autodenominada Baronesa de Wilson, y nos revela, con gran pulso narrativo, su verdadero rostro. A través de su vida reconstruye también el relato de las mujeres emprendedoras que, relegadas a un segundo plano de la historia, reformularon todos los estereotipos tradicionales de la sociedad decimonónica.Esta trama novelesca no solo revela cómo se puede pasar de ser una exitosa empresaria cultural en el París de Eugenia de Montijo y de Napoleón III, una viajera aclamada en todas las repúblicas americanas y la impulsora de las relaciones transatlánticas entre España y sus antiguas colonias, a morir arruinada y olvidada, pero no vencida; muestra también, sobre todo, cómo es posible alcanzar desde una posición problemática (como mujer no normativa) el éxito y la autoridad cultural a través de un sabio manejo de las redes sociales del momento y de un concepto muy moderno de la celebridad contemporánea.",https://assets.lectulandia.com/b/ab/Pura%20Fernandez/365%20relojes%20%20vida%20de%20la%20Baronesa%20de%20Wilson%20c%2018331923%20(1)/big.jpg,Biografía - Ensayo
https://ww3.lectulandia.com/book/el-greco-ramon-gomez-de-la-serna/,El Greco,Ramón Gómez de la Serna,https://ww3.lectulandia.com/autor/ramon-gomez-de-la-serna/,"El visionario de la pintura es el título de la biografía. Fue escrita, según sus propias palabras, «para salir de los gastos» y «entre insomnios y premuerte», en un momento poco afortunado: su compañera acababa de ser operada a vida o muerte en Madrid. Ramón reunió buena parte del material utilizado en sus conferencias desde al menos 1910 —cuando hablaba del «irritado pincel» y «riscoso deseo» del pintor en “Sur del Renacimiento escultórico español”— e incorporó a las fuentes habituales sobre él en la España de su tiempo (Cossío, Barrès, Marañón) las especulaciones de Azorín, a quien consideraba su principal divulgador, «el que mejor ha recogido el resumen de lo dicho sobre el Greco, después del silencio que siguió a su vida».",https://assets.lectulandia.com/b/ab/Ramon%20Gomez%20de%20la%20Serna/El%20Greco%20(17)/big.jpg,Arte - Biografía - Ensayo
https://ww3.lectulandia.com/book/cerati-la-biografia/,Cerati. La biograf√≠a,Juan Morris,https://ww3.lectulandia.com/autor/juan-morris/,"Por cuatro a√±os y medio, mientras Gustavo Cerati estuvo en coma, todav√≠a quedaba la esperanza de que un d√≠a fuera a despertar y por este motivo nadie se animaba a despedirlo. Finalmente, el 4 de septiembre de 2014 lleg√≥ la triste noticia de que hab√≠a fallecido. Esta biograf√≠a es un homenaje al m√∫sico que cambi√≥ para siempre la historia del rock argentino, no solo en su costado musical sino en su faceta m√°s √≠ntima y humana. Con testimonios de los m√∫sicos de su banda y de sus familiares, Juan Morris reconstruye la vida de un artista incomparable y transformador, que logr√≥ absorber la tradici√≥n del rock en espa√±ol y proyectarla en el futuro.",https://assets.lectulandia.com/b/ab/Juan%20Morris/Cerati%20La%20biografia%20(1)/big.jpg,Biograf√≠a - Cr√≥nica
https://ww3.lectulandia.com/book/come-as-you-are-la-historia-de-nirvana/,Come as you are: la historia de Nirvana,Michael Azerrad,https://ww3.lectulandia.com/autor/michael-azerrad/,"El 24 de septiembre de 1991, Nirvana publicabaNevermind, que en cuestión de semanas se convirtió en disco de oro y desbancó a Michael Jackson de la lista de discos más vendidos, y, de paso, reinventó la historia del rock y entronizó la música de guitarras con distorsión made in USA y de sellos como Sub Pop.Michael Azerrad, autor deNuestro grupo podría ser tu vida (Our Band Could Be Your Life, 2006)—título fundamental de la literatura musical que relata la génesis del rock independiente norteamericano, publicado por esta editorial— tuvo ocasión de compartir un tiempo precioso y sin precedentes con los miembros de Nirvana cuando estaban en el punto álgido de su popularidad, aunque también de su infamia, tras la aparición de algunos artículos de prensa difamatorios sobre el consumo de heroína de Kurt Cobain y su pareja, Courtney Love, líder de Hole. De la necesidad de dar a conocer la verdadera historia del grupo —y no de la tergiversada por los medios— surge este libro, a petición del propio Cobain, quien encomendó la misión a Azerrad. El resultado fue Come as You Are: la primera, y probablemente la mejor, aproximación al grupo que conquistó el mundo y cambió el rumbo de la música popular. El autor no solo tuvo ocasión de entrevistar a todos los miembros y exmiembros de la banda, así como a amigos, parientes y colaboradores, sino que estableció una relación de amistad con Kurt Cobain (voz y guitarra), Dave Grohl (batería) y Krist Novoselic (bajo) que dio lugar a una de las biografías de rock más íntimas, descarnadas e intensas de todos los tiempos.El libro también es el retrato de una de las figuras más insondables de la historia del rock: Kurt Cobain, el joven freak de Aberdeen, Washington, que vivió muchos años al borde de la indigencia componiendo canciones desgarradoras con su guitarra, atenazado desde muy joven por unos terribles dolores físicos y una tendencia a la depresión que, junto con un talento sin parangón, confluyeron para gestar algunos de los temas más emblemáticos del rock de todos los tiempos, comoSmells Like Teen Spirit, Lithium,Heart-Shaped Box,All ApologiesoCome as You Are, y que preconizaron su trágico final, en abril de 1994, que este volumen cuenta en un capítulo adicional publicado tras su suicidio. La presente edición incluye un brillante análisis de los temas de los tres principales álbumes de Nirvana y más de un centenar de fotos, pósteres,flyersy letras manuscritas.",https://assets.lectulandia.com/b/ab/Michael%20Azerrad/Come%20as%20you%20are%20La%20historia%20de%20Nirvana%20(1)/big.jpg,Biografía - Divulgación - Música
https://ww3.lectulandia.com/book/una-historia-propia/,Una historia propia,Donna Leon,https://ww3.lectulandia.com/autor/donna-leon/,"Una vida de novela. «No hay peor crimen que no haber amado», Donna Leon.De su infancia en Nueva Jersey a sus increíbles experiencias en el Irán de la revolución, China o Arabia Saudí, Donna Leon narra en este libro encantador e íntimo una vida extraordinaria en la que las aventuras vividas superan a todo lo que pudo imaginar. Y con su llegada a Venecia nos sumerge en la que será una historia de amor de décadas con Italia, desde su eterna búsqueda del capuchino perfecto hasta las tácticas de guerra de las abuelas que hacen sus compras en el mercado de Rialto.Con una generosidad, una ironía y un buen humor arrolladores, la dama del crimen comparte las vivencias de alguien que ha perfeccionado el exquisito arte de no planificar nada jamás y sin embargo ha conseguido permanecer fiel a lo que verdaderamente importa como su adoración por la ópera, la escritura o la gastronomía, su defensa del medio ambiente y su pasión desmedida por compartir y disfrutar.",https://assets.lectulandia.com/b/ab/Donna%20Leon/Una%20historia%20propia%20(16)/big.jpg,Biografía - Ensayo
https://ww3.lectulandia.com/book/la-muerte-es-mi-oficio/,La muerte es mi oficio,Robert Merle,https://ww3.lectulandia.com/autor/robert-merle/,"La muerte es mi oficionarra la vida de Rudolf Lang,alter egonovelesco de Rudolf Höss, comandante de Auschwitz y encargado de afinar la ominosa maquinaria de muerte que acabaría con la vida de millones de judíos. Robert Merle traza, paso a paso, el intrincado camino que llevará a Lang desde una infancia marcada por un padre católico y muy estricto que pretendía hacer de él un sacerdote, hasta los más altos cargos en el seno de las SS y la cúspide misma del horror, pasando por la Primera Guerra Mundial, los Freikorps, la prisión, los duros años de hambre, paro y penuria que el Tratado de Versalles deparó a Alemania, y su afiliación al Partido Nacionalsocialista.Cuando Himmler le encargue personalmente la concepción de una industria de muerte que haga desaparecer al que los nazis consideraban su «enemigo histórico», para Lang tan abominable misión se reducirá a una serie de problemas técnicos que hay que resolver de la manera más eficiente. Escrita con un estilo sobrio y tanto más perturbador por la frialdad y la contención con que rehúye toda estetización o exhibicionismo del Mal, y por preferir ahondar en los abismos psicológicos de sus protagonistas,La muerte es mi oficio, publicada en 1952, es todo untour de forcenarrativo, una de las primeras novelas que tuvieron la audacia de meterse en la piel y la mente de los verdugos nazis. Estas páginas nos revelan las monstruosidades que puede llegar a cometer alguien que, lejos de ser un demente o un sádico, «se limita» a cumplir, fría y desapasionadamente, con su deber.",https://assets.lectulandia.com/b/ab/Robert%20Merle/La%20muerte%20es%20mi%20oficio%20(2)/big.jpg,Biografía - Crónica - Histórico - Novela
https://ww3.lectulandia.com/book/los-exploradores-de-la-reina/,Los exploradores de la reina,César Vidal,https://ww3.lectulandia.com/autor/cesar-vidal/,"En la época de la reina Victoria (1819-1901), Gran Bretaña fue, en muchos aspectos, la sociedad más avanzada de su tiempo y capaz de construir un imperio que se extendía por todos los continentes.Desde esa posición preeminente se convirtió en el punto de partida de algunos de los viajes de exploración más emocionantes y arriesgados vividos por los occidentales.Los exploradores de la reina: y otros aventureros Victorianospresenta las hazañas emprendidas por hombres y mujeres que osaron seguir rutas para las que, metafórica y en ocasiones literalmente, no disponían de mapas.Mientras que algunos de ellos —⁠como Burton, Speke y Livingstone⁠— son relativamente conocidos, de otros apenas tenemos noticia.Piratas, traficantes de esclavos, falsos derviches, comerciantes, aristócratas, cazadores, geógrafos, misioneros, políglotas, peregrinos, conversos, beduinos, rajás y soldados se dan cita en La Meca, Damasco, Petra, Líbano, Benarés, Zanzíbar, los mares del Sur, El Cairo, Bagdad o Jartum para escribir los primeros capítulos de una larguísima y apasionante historia.",https://assets.lectulandia.com/b/ab/Cesar%20Vidal/Los%20exploradores%20de%20la%20reina%20(21)/big.jpg,Biografía - Divulgación - Historia - Viajes
https://ww3.lectulandia.com/book/mis-inventos/,Mis Inventos,Nikola Tesla,https://ww3.lectulandia.com/autor/nikola-tesla/,"En su autobiografía, Nikola Tesla (1856-1943), uno de los inventores más importantes del siglo XX, retrata su trayectoria desde la infancia en Croacia hasta su establecimiento y logros en los Estados Unidos. Tesla cuenta su vida, sus proyectos y también explica cómo funcionaba su proceso creativo, que era tan complejo y único que le permitía desarrollar, operar y modificar sus inventos solo con su imaginación. La autobiografía de este notable inventor e ingeniero eléctrico, responsable de revolucionarios inventos en el campo del electromagnetismo entre finales del siglo XIX y principios del XX, además de mostrar el ser humano detrás del genio, revela cómo su patente legado y su trabajo teórico formó la base de los modernos sistemas eléctricos de corriente alterna que tanto contribuyó al desarrollo de la Segunda Revolución Industrial. Nikola Tesla fue uno de los grandes genios de la humanidad. Un hombre que dedicó su vida a resolver los misterios de la electricidad y lograr que este fenómeno hiciera más fácil la vida de las personas.",https://assets.lectulandia.com/b/ab/Nikola%20Tesla/Mis%20Inventos%20(3)/big.jpg,Biografía - Divulgación - Tecnología
https://ww3.lectulandia.com/book/vidas-paralelas-iv/,Vidas paralelas IV,Mestrio Plutarco,https://ww3.lectulandia.com/autor/mestrio-plutarco/,"Plutarco (Queronea 50-125 d. C.) ha legado a la posteridad una obra rica y variopinta —abarca todos los campos posibles del saber antiguo: la historia, la filosofía, la astronomía, la mitología, la medicina, la historia de la religión, etc.—.El proyecto de lasVidas paralelas, su aportación más duradera, consiste en una galería de semblanzas biográficas de destacados personajes del mundo grecolatino, en los que Plutarco percibía valores de índole moral adecuados para la formación de los jóvenes.Las parejas aquí presentadas son Filopemén-Flaminino, Arístides-Catón y Pirro-Mario. En todas ellas Plutarco muestra un fino olfato psicológico a la hora de pintar sus retratos, a la vez que hace gala de su erudición histórica y científica, todo ello puesto al servicio del propósito moralizador de sus escritos biográficos.Filopemén, general y político, fue ocho veces estratego de la Liga Aquea e impulsó decisivamente como poder hegemónico en la Hélade, para lo que doblegó repetidamente a la rival Esparta, mientras que Flaminio, político y militar romano, liberó a Grecia del dominio de Filipo de Macedonia; Arístides, arconte y estratego ateniense durante las Guerras Médicas, fue apodado «el Justo» por sus acciones, Catón el Viejo llegó desde los orígenes plebeyos de su familia al elevado cargo de censor, cargo en el que se distinguió por su defensa de las tradiciones romanas y por la promoción de la guerra contra Cartago, rival de Roma en la pugna por la hegemonía en el Mediterráneo, y por añadidura fue el primer prosista destacado en lengua latina; Pirro, rey de Epiro y de Macedonia, fue uno de los generales que más resistió a la expansión romana, y llegó a combatir en suelo itálico y siciliano, aunque sus victorias parciales en batallas fueron a un coste muy elevado (victorias pírricas) y condujeron a su derrota final, Mario, elegido cónsul siete veces, reformó los ejércitos romanos y fue llamado, por sus servicios a su patria (Guerra de Jugurta, Guerra Civil), Tercer Fundador de Roma.",https://assets.lectulandia.com/b/ab/Mestrio%20Plutarco/Vidas%20paralelas%20IV%20(20)/big.jpg,Biografía - Divulgación
https://ww3.lectulandia.com/book/poe-una-vida-truncada/,"Poe, una vida truncada",Peter Ackroyd,https://ww3.lectulandia.com/autor/peter-ackroyd/,"La biografía de Edgar Allan Poe (1809-1849) escrita por Peter Ackroyd se abre con uno de sus episodios más emblemáticos y misteriosos: la muerte. Nadie sabe qué sucedió al poeta desde que le vieron desembarcar en Baltimore y su descubrimiento seis días más tarde en un estado lamentable en una taberna.No es éste sin embargo el único misterio que rodeó la vida y la obra de Poe, y, sin conjeturas gratuitas, Peter Ackroyd lleva a cabo una minuciosa reconstrucción de la trayectoria de un genio que nació marcado por la convivencia con su padrastro, una difícil y tormentosa relación con las mujeres y una atracción irresistible hacia algunos temas que marcaron no sólo su obra creativa sino también su modo de enfrentarse a la vida.Edgar Allan Poe fue quizás el primer escritor americano dispuesto al sacrificio que fuera necesario con tal de convertirse en un profesional de la literatura, y el camino hasta el éxito que supuso la publicación de «El cuervo» estuvo jalonado de amarguras y contratiempos que forjaron su poliédrico carácter. Su inesperada muerte truncó una obra que no tardó en ejercer una indudable influencia en la de autores tan diversos como Tennyson, Eliot, Stevenson, Baudelaire, Valéry, Borges, Cortázar…Peter Ackroyd es autor de un buen número de novelas, entre las que destacanChatterton, Dan Leno, el golem y el music hall, El diario de Platón, Milton en América, La conjura de DominusyLos Lamb de Londres. Paralelamente, ha dedicado con gran éxito biografías a personajes como Tomás Moro, William Blake o Charles Dickens, si bien sus obras más celebradas en este género están dedicadas a su ciudad natal (Londres, una biografía) y a William Shakespeare.Ha sido galardonado, entre otros muchos, con los prestigiosos premios William Heinemann, James Tait Black Memorial, Guardian y Whitbread.",https://assets.lectulandia.com/b/ab/Peter%20Ackroyd/Poe%20una%20vida%20truncada%20(6)/big.jpg,Biografía - Divulgación
https://ww3.lectulandia.com/book/vidas-paralelas-iii/,Vidas paralelas III,Mestrio Plutarco,https://ww3.lectulandia.com/autor/mestrio-plutarco/,"Plutarco (Queronea 50-125 d. C.) ha legado a la posteridad una obra rica y variopinta —abarca todos los campos posibles del saber antiguo: la historia, la filosofía, la astronomía, la mitología, la medicina, la historia de la religión, etc.—.El proyecto de lasVidas paralelas, su aportación más duradera, consiste en una galería de semblanzas biográficas de destacados personajes del mundo grecolatino, en los que Plutarco percibía valores de índole moral adecuados para la formación de los jóvenes.En efecto, aunque estas semblanzas cumplen con todos los requisitos de rigor historiográfico (pues van precedidas de una minuciosa investigación y se exponen con orden, afán de objetividad y atinado discernimiento entre los hechos relevantes y los secundarios), su fin último, el objetivo que motivó su composición, es didáctico: ofrecer modelos de virtud en la vida pública a jóvenes griegos y romanos comprometidos en la administración. Aplica para ello el original método de agruparlos en parejas (veintidós), formadas por un griego y un romano, en las que detecta afinidades morales, y describe a ambos personajes en paralelo no sólo para imprimir en el lector una idea de la particularidad histórica de los modelos, sino, a partir del ethos, de los valores que con sus hechos encarnaron, para contribuir al buen gobierno de su sociedad.Este tercer volumen incluye las biografías de Pelópidas y Marcelo, Coriolano y Alcibíades, Timoleón y Paulo Emilio. La inmensa galería de espejos que nos ofrece Plutarco en sus «Vidas» se abre de nuevo para mostrar cómo los seres humanos, en los diferentes momentos que dibujan el trazado de su existencia, se convierten en encarnaciones de virtudes y vicios.",https://assets.lectulandia.com/b/ab/Mestrio%20Plutarco/Vidas%20paralelas%20III%20(19)/big.jpg,Biografía - Divulgación
https://ww3.lectulandia.com/book/clandestina/,Clandestina,Marie Jalowicz Simon,https://ww3.lectulandia.com/autor/marie-jalowicz-simon/,"En 1942, Marie Jalowicz Simon, una judía berlinesa de diecinueve años, decidió que haría lo imposible para evitar los campos de concentración. Porque muy pronto muchos supieron adónde llevaban esos trenes, supieron que al final de aquellos viajes sólo había muerte. Abandonó entonces la fábrica de Siemens donde era trabajadora forzosa, se arrancó la estrella amarilla, asumió una identidad falsa y desapareció en la ciudad.En los años siguientes, Marie se ocultó dondequiera que se le ofreciera refugio, alojándose con los más insólitos compañeros y anfitriones, desde artistas de circo y comunistas comprometidos hasta nazis furibundos. Sin embargo, como aprendió rápidamente, la compasión y la crueldad a menudo son dos caras de la misma moneda.Cincuenta años después, apenas unos meses antes de su muerte, Marie accedió a contar su historia por primera vez. Narrada con una honestidad inquebrantable, Clandestina es un libro como ningún otro sobre la vida cotidiana, indeciblemente hostil y a veces absurda, pero también desbordante de belleza y esperanza, en el Berlín de la guerra. Implacable, la autora describe con una franqueza fuera de lo comun, sin caer en el sentimentalismo, su lucha por sobrevivir en la más imperiosa soledad. Hasta junio de 1945 escapó a redadas, denuncias, violencia, frío, enfermedades y hambre. También a las mas descarnadas escenas de abuso: sus singulares hazañas desvelan todas las contradicciones y ambivalencias del ser humano. Sin tabúes y llena de humor, su inusual coraje, su perspicacia y su ingenio la mantendrán a salvo. Sus memorias son, al mismo tiempo, un documento histórico sin precedentes y el legado de una mujer excepcional, de absoluta lucidez y heroísmo.",https://assets.lectulandia.com/b/ab/Marie%20Jalowicz%20Simon/Clandestina%20(1)/big.jpg,Biografía - Crónica
https://ww3.lectulandia.com/book/la-vida-de-raymond-chandler/,La vida de Raymond Chandler,Frank MacShane,https://ww3.lectulandia.com/autor/frank-macshane/,"Raymond Chandler fue, junto con Dashiell Hammett, el renovador y el maestro indiscutido del género policiaco. Sus siete novelas tienen una categoría literaria sorprendente en un campo en el que nadie, hasta aquel momento, esperaba calidad. Y es que Chandler era, ante todo, un escritor inteligente.Despedido de su empleo como ejecutivo de una compañía petrolera por su afición a la bebida, el hombre que reveló el lado oscuro de la opulenta sociedad californiana en novelas comoEl sueño eterno,La ventana siniestray El largo adiósno empezó a escribir hasta los cuarenta y cuatro años. Poco tiempo después, el detective Philip Marlowe, héroe de sus novelas, había conquistado al público de todo el mundo. Pero Chandler no se dejó seducir por el éxito: junto con su esposa Cissy —casi veinte años mayor que él— llevó una vida de insólito aislamiento. Por ello, porque muy poco se había sabido de Chandler hasta el momento, es especialmente interesante el estudio de Frank MacShane, basado en el testimonio de quienes conocieron al gran escritor, en su correspondencia y en sus textos inéditos.",https://assets.lectulandia.com/b/ab/Frank%20MacShane/La%20vida%20de%20Raymond%20Chandler%20(1)/big.jpg,Biografía - Divulgación
https://ww3.lectulandia.com/book/el-coloquio-de-las-perras/,El coloquio de las perras,Luna Miguel,https://ww3.lectulandia.com/autor/luna-miguel/,"«Elboomlatinoamericano fue totalmente machista», aseguró la escritora chilena Alejandra Costamagna en una entrevista. No nos costará darle la razón si nos paramos a pensar en el desconocimiento profundo que tenemos de la literatura latinoamericana escrita por mujeres y producida durante todo el siglo XX. Tampoco sería descabellado decir que ese machismo es el que ha impregnado al mundo editorial español durante décadas, y que es solo ahora cuando por fin empezamos a leer, desprendiéndonos de prejuicios, a las autoras olvidadas de la Generación del 27 y precedentes.Recuperando el título de un pequeño cuento con el que la puertorriqueña Rosario Ferré analizó la misoginia literaria en los años noventa,El coloquio de las perraspretende ser un homenaje a las escritoras hispanohablantes que sortearon todo tipo de obstáculos para hacer su literatura. Desde populares figuras como Elena Garro, Gabriela Mistral o Alejandra Pizarnik hasta otras más desconocidas como Alcira Soust Scaffo, Agustina González López o María Emilia Cornejo, la periodista y poeta Luna Miguel entabla una conversación llena de ladridos con una docena de mujeres, con la voluntad de que sus obras sean leídas y reivindicadas, y tal vez con la esperanza de que la egoísta y peligrosa raza del «escritor macho» quede de una vez por todas extinguida.",https://assets.lectulandia.com/b/ab/Luna%20Miguel/El%20coloquio%20de%20las%20perras%20(2)/big.jpg,Biografía - Divulgación
https://ww3.lectulandia.com/book/memorias-de-los-andes/,Memorias de los Andes,José Luis Inciarte,https://ww3.lectulandia.com/autor/jose-luis-inciarte/,"José Luis Inciarte,Coche, relata el viaje espiritual y emocional que realizó durante los setenta y dos días que estuvo malherido y perdido en los Andes chilenos.En ese mosaico irrepetible de la sociedad que formaron los sobrevivientes de los Andes en el Valle de las Lágrimas, en 1972, siempre me sorprendió –cuando los escuchaba y escribía sobre ellos– la actitud y el rol de Coche Inciarte, calando hondo en la condición humana. Lo conocía de antes y terminé de conocerlo después.Los diferentes puntos de vista convergían para conformar un mosaico humano difícil de advertir a simple vista: si algunos aportaban la energía, la fuerza, la creatividad, la esperanza, el coraje, el tenaz apego a la vida, Coche tuvo el talento suficiente para aportar el combustible más simple y más difícil, el antídoto para el infierno: la ternura.Se requiere un temple muy especial para compadecerse de otros cuando la vida se te escapa día a día, minuto a minuto. Incluso, en el caso de Coche, con fecha de vencimiento: la Nochebuena del 72, como él lo había dispuesto. Este libro refleja, con palabras e ilustraciones, de la manera más genuina, al Coche de la montaña, tal como lo recuerdan y fundamentalmente lo sienten los otros sobrevivientes. Cuando alguien, las más de las veces del grupo de los jóvenes, se quebraba, ahí aparecía, como una sombra protectora, la presencia sólida y mística de un hombre bueno: esos que mueven montañas, o, en su caso, hacen que el que se quiebra vuelva a erguirse, movido por su naturaleza inspiradora.El estilo de Coche es su espejo: fuerte y dulce, rotundo y suave. No utiliza el texto o las ilustraciones para embellecer la realidad: el autorretrato es bello en sí mismo. Con él, el lector aprende una lección imperecedera, que se la lleva en el corazón: si en una situación al borde de la explosión, Coche o su evocación están a su lado, no todo está perdido.",https://assets.lectulandia.com/b/ab/Jose%20Luis%20Inciarte/Memorias%20de%20los%20Andes%20(1)/big.jpg,Biografía - Crónica
https://ww3.lectulandia.com/book/nina-de-octubre/,Niña de octubre,Linda Boström Knausgård,https://ww3.lectulandia.com/autor/linda-bostrom-knausgard/,"Entre 2013 y 2017, Linda Boström Knausgård fue internada durante varios periodos en un centro psiquiátrico sueco. Allí fue sometida, en contra de su voluntad, a terapia electroconvulsiva (TEC), lo que antes se conocía como electrochoque, una práctica cada vez más cuestionada por sus posibles efectos secundarios. A medida que avanzaba su tratamiento en «la fábrica», sus recuerdos palidecían, poniendo en riesgo su identidad y su don más preciado, pues ¿qué es un escritor sin memoria?Niña de octubre es tanto una impugnación airada de determinadas prácticas psiquiátricas como un intento desesperado por aferrarse a los recuerdos, principal muro de contención de un yo frágil y desmembrado. De encierro en encierro, la narradora lucha por retener los tenues hilos que la unen al mundo exterior y vertebran el relato de su vida: el deslumbramiento de las primeras lecturas infantiles, una escapada romántica a Venecia, el goce trascendente de la maternidad, pero también la sombra alargada de un padre atormentado, la melancolía que desde muy joven acecha sus días, y el lento derrumbe de su matrimonio con un famoso escritor. En suma, las muescas de una biografía difícil, pero receptiva al amor, la belleza y la redención, siempre preferibles, en su contingencia, a «la vida de nadie» del paciente psiquiátrico.",https://assets.lectulandia.com/b/ab/Linda%20Bostrom%20Knausgard/Nina%20de%20octubre%20(3)/big.jpg,Biografía - Crónica
https://ww3.lectulandia.com/book/juana-i-la-reina-cuerda/,"Juana I, la reina cuerda",María Lara Martínez,https://ww3.lectulandia.com/autor/maria-lara-martinez/,"A la soberana mejor preparada del Renacimiento su padre, su marido y su hijo no le dejaron ejercer su poder. Sin embargo, todos la necesitaban como sombra. Se llamaba Juana y no estaba loca.Descrita en su juventud como «muy cuerda», ¿por qué se torcieron las cosas en la existencia de Juana? ¿Fue tan «hermoso» su marido? ¿Padecía Juana una enfermedad latente que se le aceleró con la distancia con Castilla? ¿Acentuaron los embarazos una dolencia silenciosa hasta entonces? ¿Constituyeron los celos la causa de su patología? ¿Por qué a Isabel la Católica a finales del Medievo se le permitió reinar y a su heredera no, en pleno Renacimiento, con el humanismo como doctrina? ¿Utilizó Juana la enajenación que le achacaban a modo de máscara neuronal? ¿A qué valores se aferraba para mantener la valentía frente a sus captores?Durante casi 50 años Juana, la reina más famosa de España y sin embargo con menos poder, estuvo confinada en el palacio de Tordesillas. Cuando llegó tenía 29 años y murió en aquella clausura a la edad de 75. A excepción de las risas infantiles, a lo largo de toda su vida fue tratada como una marioneta. Ella, que era la princesa más sabia de su tiempo… Sin buscarlo, Juana fue en el tablero un peón movido a su antojo por su padre, Fernando, por su esposo, Felipe, y por su hijo, Carlos. Dicen que detrás de la historia del ajedrez, traído a la Península Ibérica por los musulmanes, se esconde enigmáticamente la figura de su madre, la Dama… Isabel designó a Juana como heredera en su testamento, aunque en la práctica se hizo caso omiso a su mandato.Con paciencia y rigor científico María Lara, doctora en Historia Moderna, reconstruye la vida cotidiana de Juana de Trastámara, desde la pesquisa sobre su lugar de nacimiento hasta su ocaso un Viernes Santo después de haber sido tildada de hereje. Investigando en los archivos, la escritora se adentra en el universo emocional de Juana, la emperatriz a la que nunca se le reconoció el título, la mística que convivió con el cadáver de Felipe como llave para su libertad. Esta es la historia de Juana, la reina cuerda.",https://assets.lectulandia.com/b/ab/Maria%20Lara%20Martinez/Juana%20I%20la%20reina%20cuerda%20(2)/big.jpg,Biografía - Divulgación - Historia
